salary_id,ids_num,year,author,level,title
,,2012,曾群,三大检索期刊源,The design of knowledge-sharing platform system based on Blog
,,2012,曾群,三大检索期刊源,The design of power assisted characteristic curve for electric power steering system
,,2012,刘晔,CSCD核心库,一种基于码距反演的RFID防碰撞算法
,,2012,赵庆敏,核心刊物,车载动力电池振动特性分析
,,2012,刘晔,三大检索期刊源,Image Encryption Based on Cat Map and Fractional Fourier Transform
,,2012,刘晔,三大检索期刊源,Improved DV-Hop Localization Algorithm Based on the Ratio of Distance and Path Length
,,2012,刘晔,三大检索期刊源,Improvement of hierarchical routing algorithm for heterogeneous wireless sensor networks
,,2012,吴毅强,核心刊物,一种改进的U型槽超宽带微带天线研究
,,2012,吴毅强,核心刊物,共面波导馈电超宽带研究
,,2012,吴毅强,核心刊物,一种新型超宽带单极子天线的设计与仿真
,,2012,吴毅强,核心刊物,基于射频芯片A7105的航模无线收发系统的设计
,,2012,吴毅强,CSCD核心库,基于曲面拟合无损测量复介电常数方法
,,2012,吴毅强,CSCD核心库,超宽带单极子加载介质谐振器天线的设计
,,2012,吴毅强,CSCD核心库,基于探头导纳模型的复介电常数测量技术
,,2012,邱睿韫,省级及省级以上刊物,关于人工髋关节置换术中应力研究的三维重建技术探析
,,2012,徐少平,CSCD核心库,基于状态空间预计算的软组织实时形变模型
,,2012,徐少平,CSCD核心库,基于无网格的软组织切割模型的研究进展
,,2012,徐少平,CSCD核心库,基于图像特征的力反馈渲染改进算法
,,2012,徐少平,核心刊物,均匀B样条1次升降多阶的矩阵表示
,,2012,李赣平,国际会议文集,Constrained Batch-to-Batch Optimal Control for Batch Process Based on Kernel Principal Component Regression Model
,,2012,聂晓华,核心刊物,独立光伏LED照明系统主电路设计与实现
,,2012,聂晓华,核心刊物,递推最小二乘估计在光伏系统MPPT中的应用研究
,,2012,聂晓华,CSCD核心库,Kalman估计在光伏系统MPPT中的应用研究
,,2012,聂晓华,核心刊物,基于EKF估计的光伏MPPT控制策略
,,2012,魏少峰,省级及省级以上刊物,模糊数学理论在计算机图像处理中的应用
,,2012,魏少峰,省级及省级以上刊物,对计算机数据库备份与恢复技术的研究
,,2012,魏少峰,省级及省级以上刊物,对计算机图像处理技术应用研究
,,2012,李春泉,CSCD核心库,基于ARM的码激励线性预测编解码系统的实现
,,2012,彭杰,国际会议文集,Cyber security of Industrial Control
,,2012,彭杰,国际会议文集,Retrofit For the Experimental System based on FF HES/H1
,,2012,彭杰,核心刊物,一种管线泄漏实验平台的改进设计
,,2012,王时胜,省级及省级以上刊物,基于FPGA的数据遗弃式双口RAM的设计及其在数据采样中的应用
,,2012,王时胜,三大检索期刊源,A Line-selection Method of Data Fusion Based on Neural Network
,,2012,王时胜,核心刊物,测量电感与高频电压方法的研究
,,2012,张烨,国际会议文集,Using Gaussian Potential Function for Underdeter-mined Blind Sources Separation Based on DUET
,EI,2012,张烨,国际会议文集,A Cauchy Potential Function Method for Underdetermined Blind Source Separation
,,2012,罗斌,三大检索期刊源,A Novel Split Cylindrical Dielectric Resonator Antenna For Ultra Wideband Application
,,2012,邱桃荣,三大检索期刊源,A Rough Set Model for Incomplete and Multi-Valued Information Systems
,,2012,邱桃荣,国际会议文集,An improved rough K-means algorithm with weighted distance measure
,,2012,邱桃荣,三大检索期刊源,The Difference Degree of Condition Attributes and Its Application in the Reduction of Attributes
,,2012,朱启标,省级及省级以上刊物,基于Delphi的DICOM图像显示系统的设计与实现
,,2012,邱桃荣,核心刊物,非分类关系学习的粒计算模型研究
,,2012,曾雪强,国外刊物,Redundant Gene Elimination by Shuffled Frog Leaping Optimization
,,2012,廖晓锋,省级及省级以上刊物,一种领域专家文献自动收集系统
,,2012,李文2,三大检索期刊源,Heterogeneous Ensemble Learning for Chinese Sentiment Classification
,,2012,李文2,三大检索期刊源,Fine-Grained Sentiment Classification based on HowNet
,,2012,李文2,三大检索期刊源,Multi-label Text Classification based on Minimum Decision Cost
,,2012,谢军,核心刊物,项目驱动法在计算机教学中的运用
,,2012,虞贵财,三大检索期刊源,Detection sensitivity based on energy detection in cognitive radio systems
,,2012,虞贵财,三大检索期刊源,Research on dynamic threshold based energy detection in cognitive radio systems
,,2012,虞贵财,三大检索期刊源,A novel energy detection scheme based on dynamic threshold in cognitive radio systems
,,2012,虞贵财,三大检索期刊源,An improved energy detection algorithm in cognitive radio systems
,,2012,虞贵财,三大检索期刊源,A novel energy detection scheme based on dynamic threshold in cognitive radio systems
,,2012,虞贵财,三大检索期刊源,A novel spectrum detection scheme based on dynamic threshold in cognitive radio systems
,,2012,李姗,国际会议文集,Fusion Assessment Methods For Bridge Health State Based On Two Step Neural Networks Ensemble
,,2012,李姗,核心刊物,人工外耳支架的三维重构和个性化设计
,,2012,刘春年,国际会议文集,A study on disaster management information service consortia based on SOA
,,2012,沈玖玖,国际会议文集,Research on factors influencing individual decision:a structural equation model appproach
,,2012,曾伟忠,CSSCI,数字时代目录学的历史使命和未来发展的思考
,,2012,何俊（信）,三大检索期刊源,一种基于LDAO的唇读特征提取算法
,,2012,何俊（信）,国际会议文集,唇读技术中的LDAO算法研究
,,2012,沈玖玖,核心刊物,江西省企业创新信息服务发展对策
,,2012,李致勋,省级及省级以上刊物,张量投票在MR脑图像边界提取中的应用
,,2012,李致勋,省级及省级以上刊物,基于张量投票的脑CT图像去噪算法研究
,,2012,公慧玲,省级及省级以上刊物,基于ADO的竞赛系统的设计与研究
,,2012,公慧玲,省级及省级以上刊物,SAP系统架构浅析
,,2012,戴伟华,三大检索期刊源,负荷增长方式不确定条件下有功出力方式优化
,,2012,王玉皞,三大检索期刊源,Characterization of Packet-level Measurements for Vehicular Wireless Networks
,,2012,王玉皞,三大检索期刊源,Extended Sum-of-Sinusoids-Based Simulation for Rician Fading Channels in Vehicular Ad Hoc Networks
,,2012,王玉皞,三大检索期刊源,An Experimental Vehicular Wireless System and Link Performance Analysis
,,2012,刘春年,CSSCI,基于EA的区域农业灾害应急信息资源规划研究——以鄱阳湖生态经济区为例
,,2012,刘春年,CSSCI,突发灾害情况下虚拟社区信息沟通与交流研究
,,2012,刘春年,CSSCI,信息生态视域下教育信息资源共享的多维视角
,,2012,刘春年,CSSCI,灾害应急联动管理中的信息共享和协调研究:基于不同视角的思考
,,2012,刘春年,核心刊物,基于EA架构的公共图书馆文化信息资源规划研究
,,2012,刘春年,三大检索期刊源,Construction of the agricultural emergency logistics information service system based on the enterprise architecture
,,2012,刘春年,三大检索期刊源,Optimization research on distribution of emergency supplies and minimize save points based on grey correlation analysis
,,2012,刘春年,三大检索期刊源,Knowledge representation in the field of natural disaster emergency logistics based on ontology
,,2012,刘春年,三大检索期刊源,Research on construction and application of agricultural risk knowledge based on ontology
,,2012,刘春年,"三大检索期刊源,三大检索期刊源",A Study on Agriculture Moral Risk Model Based on Asymmetric Information Gaming
,,2012,刘春年,三大检索期刊源,Rural Information Poverty and Farmers’ Information Right—Take China’s Western Rural Areas for Example
,,2012,徐晓芳,CSSCI,微博在图书营销中的运用
,,2012,刘爱国,三大检索期刊源,计及负荷动态特性的在线电压稳定性研究
,EI光盘版,2013,龚花萍,,Research on the Campus Card's Network Depositing Platform Construction - As Nanchang University for Example
,,2013,江耘,三大检索期刊源（EI期刊）,Research on Information Self-organization Complex Computer Simulation of Network Affairs
,,2013,江耘,三大检索期刊源（EI期刊）,Modeling and Formal Analysis of Communication protocols based on Game
,,2013,江耘,三大检索论文（会议论文）,Group Buy Website Studies Based on Factor Analysis and Closter Analysis
,,2013,廖晓锋,"北大中文核心,CSCD",基于协方差的高斯混合模型参数学习算法
,,2013,廖晓锋,省级,一种基于Web访问模型的网络隐蔽通道
,,2013,屈文建,CSSCI核心,网络学术论坛信息可信度的灰度分析
,,2013,曾伟忠,北大中文核心,美国版权法图书馆复制权研究——第108条解读和启示
,,2013,曾伟忠,国内权威,美国国家档案馆网站档案目录检索工具探微
,,2013,龚花萍、,CSSCI；核心,基于行为模式的大学生搜商塑造与培养
,,2013,龚花萍、,CSSCI；核心,文物信息资源元数据模型、实施标准与架构方式研究
,,2013,龚花萍、,北大中文核心,文物信息资源建设现状、问题与对策分析
,ISSHP,2013,龚花萍,北大中文核心,关于政府信息资源规划的研究和思考
,,2013,程结晶,权威,云技术中数字档案资源共享与管理体系的构建
,,2013,程结晶,国际学术会议论文集 核心,Study on Digital Resources Sharing and Management System Integration in Cloud Environment
,,2013,程结晶,北大中文核心,基于服务质量差距模型的数字图书馆服务质量分析
,,2013,刘春年,CSSCI扩展版,自组织理论视野下文物的分类与编码研究
,,2013,刘春年,正式出版的国际会议论文集,Diversified ways of integrated dissemination for agricultural disaster information: the case of flood disasters in the middle and lower Yangtze Valley Plain
,,2013,刘春年,正式出版的国际会议论文集,EA and ontology to use - a study of disaster emergency information resource catalog system (DEIRCS) for resources integration
,,2013,刘春年,正式出版的国际会议论文集,The Metrological Study of Disaster Education Status based on the Co-Word Analysis in China 
,,2013,刘春年,正式出版的国际会议论文集,Quantitative Analysis on Digital Disaster Education in Central China 
,,2013,刘春年,正式出版的国际会议论文集,Information Lifecycle-Oriented Process Reorganization and Optimization for Disaster Emergency: the Case of Hail 
,EI光盘版,2013,曾群,CSSCI源刊,泛在网络环境下高校知识共享平台设计
,,2013,曾群,CSSCI源刊,泛在网络环境下高校知识共享平台资源建设研究
,,2013,洪弘,三大检索论文,Binary Adaptive Ant Colony Optimization in Reactive Power Optimization
,,2013,洪弘,省级,专利权与技术标准结合：反垄断司法审查视角
,,2013,刘明萍,三大检索期刊源,Effects of Higher-Order Relativistic Nonlinearity and Wakefield During a Moderately Intense Laser Pulse Propagation in a Plasma Channel
,,2013,刘明萍,三大检索期刊源,"Electron acceleration during the mode transition from laser wakefeld to plasma wakefeld acceleration with a dense-Plasma wall
"
,,2013,刘明萍,三大检索期刊源,Generation of double quasimonoenergetic electron bunches in the wakefield during the laser-plasma interaction
,,2013,刘明萍,北大中文核心,在激光尾场加速中电子密度和初始动量对其自注入及加速的影响
,,2013,何俊,北大中文核心,一种基于LDAO的唇读特征提取算法
,,2013,魏少峰,省级,基于安全计算机平台的无线闭塞中心仿真研究刍议
,,2013,魏少峰,省级,信息传输中计算机证据安全保护措施经验谈
,,2013,魏少峰,省级,Strand空间中基于安全密钥概念的证明思路之我见
,EI,2013,曾雪强,国际会议,Dimension Reduction for p53 Protein Recognition by using Incremental Partial Least Squares
,,2013,曾雪强,EI源期刊,Covariance Free Incremental Principal Component Analysis with Exact Mean Update
,,2013,李荣鑫,三大检索期刊源,Study on Power-Aware Routing Mechanism in MANET
,,2013,李文,三大检索期刊源,Blocking distribution based hierarchical reconstruction for text categorization
,,2013,柴凌,三大检索期刊源,Blocking distribution based hierarchical reconstruction for text categorization
,,2013,陶俊才,国际会议,research and desingn of embedded multi-function CNC platform based on ARM
,,2013,柴凌,三大检索期刊源,Adaptive image de-noising algorithm in intersecting cortical model
,,2013,周兴斌,北大中文核心,Aop对软件复杂度的影响分析及应用
,,2013,夏永洪,三大检索期刊源,混合励磁永磁电机齿谐波绕组特性计算与分析
,,2013,胡从立（学生）; 陈金平（学生）; 徐敏,北大中文核心,基于改进蚁群算法的含分布式电源的配电网重构
,EI检索,2013,胡凌燕,三大检索期刊源,The teleoperator with wave impedance and environment impedance matched
,,2013,胡凌燕,北大中文核心,两轮机器人自平衡行走控制系统设计
,,2013,胡凌燕,三大检索论文,The model for teleoperators in rigid environment and stability analysis of teleoperation system
,,2013,胡凌燕,,Professional Course Reforms According North American University Teaching
,,2013,聂晓华,北大中文核心,强跟踪UKF算法在光伏系统MPPT中的应用
,,2013,聂晓华,北大中文核心,一种应用于电动汽车的异步电动机矢量控制方法
,,2013,龙伟,CSCD核心,一种高精度分光光度计系统的设计与应用
,,2013,龙伟,北大中文核心,一种高精度光谱信号采集系统的设计及应用
,,2013,龙伟,北大中文核心,高精度高可靠步进电机控制系统的设计及应用
,,2013,魏萍,北大中文核心,基于Buck电路的矩阵式变换器
,,2013,魏萍,北大中文核心,基于矩阵变换器的异步电机容错控制的研究
,,2013,万晓凤,,纯电动汽车实时数据采集与显示系统的设计
,,2013,万晓凤,CSCD核心,动液面远程自动连续测量装置实现
,,2013,万晓凤,CSCD核心,基于车速反馈的AMT离合器起步接合控制
,,2013,万晓凤,北大中文核心,基于嵌入式的纯电动汽车CAN总线通信及实现
,,2013,王时胜,,小波神经网络在配电网故障定位中的应用
,,2013,李菁,三大检索期刊源,Building recognition using local oriented features
,,2013,余运俊,CSCD，中文核心,配电网安装新型节能变压器的CDM项目效益研究
,,2013,余运俊,CSSCI，中文核心,中国光伏发电CDM项目案例分析
,,2013,余运俊,北大中文核心,基于TSM320F28335的三相并网型光伏逆变器设计
,SCI、EI源刊,2013,江智军,,S变换在孤岛检测中的应用
,EI源刊,2013,江智军,,光伏发电系统并网点谐波电压波动特征孤岛检测法
,EI源刊,2013,王淳,国际权威,"Determination of Power Distribution
Network Configuration Using Non-Revisiting
Genetic Algorithm"
,,2013,王淳,国内权威/CSCD核心,无重访遗传算法及其在输电网络规划中的应用
,,2013,王淳,CSCD核心,基于生物地理学优化算法的输电网络规划
,,2013,王淳,CSCD扩展,动态输电网络规划的组合编码遗传算法
,,2013,王淳,北大中文核心,基于解析优化二分法的配电网分布式电源准入容量计算
,,2013,王淳,北大中文核心,基于生物地理学优化算法的电力系统无功优化
,SCI光盘版,2013,杨晓辉,北大中文核心,基于自适应滑膜变结构控制参数不确定永磁同步电机混沌控制
,SCI光盘版,2013,杨晓辉,EI,Fuzzy sliding-mode control of chaos in permanent magnet synchronous motor
,,2013,黄伟,三大检索期刊源,A Novel Similarity Learning Method via Relative Comparison for Content-Based Medical Image Retrieval
,,2013,黄伟,三大检索期刊源,Region-based nasopharyngeal carcinoma lesion segmentation from MRI using clustering- and classification-based methods with learning
,,2013,黄伟,北大中文核心,基于连续肯德尔相关系数学习相似度函数的图像检索方法
,,2013,黄伟,北大中文核心,基于稀疏分解和支持向量机的医学影像追踪法
,,2013,白小明,正式出版的国际会议论文集,"Research on Optimization Algorithm of Network Resources  and Paths Based on Ant Colony
"
,,2013,白小明,正式出版的国际会议论文集,"Resarch of MobileTerminal QOS Analysis Model Based on Time And Location
"
,,2013,武友新,北大中文核心,基于流程驱动的数据比对的研究与应用
,,2013,武友新,EI检索,"E-government application adaptation and optimization based on the
domestic foundational software"
,,2013,段隆振,CSSCI核心,改进的Apriori算法在高校图书推荐服务中的应用研究
,,2013,段隆振,CSCD核心,基于柔性思想装配云服务的研究
,,2013,段隆振,三大检索期刊源,Multi-level association rule mining based on clustering partition
,,2013,段隆振,三大检索期刊源,Method of design and implementation cloud service
,,2013,李向军,北大中文核心,基于基数排序及属性约简的雷电预报因子提取方法
,,2013,梁声灼,北大中文核心,一种改进的1-v-1 SVM多类分类算法
,,2013,邱桃荣,北大中文核心,基于基数排序及属性约简的雷电预报因子提取方法
,,2013,邱桃荣,昌大学报,一种基于粗糙集属性重要度和密度聚集的匿名化方法
,,2013,邱桃荣,CSCD核心,基于哈夫曼树的雷电数据采样算法
,,2013,邱桃荣,北大中文核心,基于规则格网的雷电信息等值线生成方法
,,2013,邱桃荣,昌大学报,基于多线程的文件推送系统的设计与实现
,,2013,曾庆鹏,外文刊物,Using semantic constraints for question answering
,国内权威期刊,2013,曾庆鹏,外文刊物,Web application integration framework based on OSGi
,国内权威期刊,2013,曾庆鹏,外文刊物,A SaaS development platform based on cloud computing
,,2013,徐少平,CSCD核心,基于LBP值对空间统计特征的纹理描述符
,,2013,徐少平,CSCD核心,一种改进的颜色共生矩阵纹理描述符
,,2013,徐少平,北大中文核心,3次Hermite曲线逼近Conic曲线段有关性质
,,2013,徐少平,CSCD核心,基于稠密局部自相似特征流的图像配准算法
,,2013,徐少平,CSCD核心,基于区域最大相似度的快速图像分割算法
,,2013,徐少平,三大检索期刊源,A Cluster Number Adaptive Fuzzy c-means Algorithm for Image Segmentation
,,2013,唐祎玲,省级,《计算机导论》实验教学的改革与探索
,,2013,唐祎玲,省级,基于兴趣培养的计算机导论课程教学改革研究
,,2013,刘萍,外文期刊,The Study on the Model of Thunderstorm Forecast Based on RS-SVM
,,2013,叶发茂,国际会议,Multiscale Edge Detection Based on Particle Filter
,,2013,李安,北大中文核心,通信工程国家级特色专业虚拟实验室建设与实践
,,2013,周南润,北大中文核心,通信工程国家级特色专业虚拟实验室建设与实践
,,2013,王玉皞,北大中文核心,通信工程国家级特色专业虚拟实验室建设与实践
,EI源刊,2013,王平,北大中文核心,基于DM642的多姿态人脸检测实时系统
,,2013,陈荣伶,北大中文核心,基于标签分组的RFID防碰撞算法
,,2013,罗斌,三大检索论文,磁谐振耦合式单中继线圈无线功率接力传输系统的建模与分析
,EI,2013,段荣行,三大检索期刊源,Fault diagnosis strategy for train-ground communication system of urban mass transit using reliability analysis
,EI,2013,段荣行,三大检索期刊源,A Novel Framework for Real-Time Fault Diagnosis Based on Dynamic Fault Tree Analysis
,EI,2013,魏庆国,三大检索论文,Classification of EEG Signals using Filter Bank Common Spatial Pattern Based on Fisher and Laplacian Criteria
,EI,2013,魏庆国,三大检索论文,Cultural-based multi-objective particle swarm optimization for EEG channel reduction in multi-class brain-computer interfaces
,EI,2013,魏庆国,三大检索论文,Feature Extraction by Combining Wavelet Packet Transform and Common Spatial Pattern in Brain-Computer Interfaces
,,2013,魏庆国,三大检索论文,Implementation of an Intelligent Telephone Dialing System Based on the Control of Steady-State Visual Evoked Potentials
,,2013,魏庆国,三大检索论文,Regularized Common Spatial Pattern with Incomplete Generic Learning for EEG Classification in Small Sample Setting
,,2013,赵庆敏,北大中文核心,基于第二代曲波的人脸识别算法研究
,,2013,赵庆敏,北大中文核心,Curvelet变换在人脸识别中的应用研究
,,2013,赵庆敏,三大检索期刊源,基于避免拥塞的优先级退避算法
,,2013,吴毅强,CSCD扩展,一种共面波导馈电的超宽频天线研究
,,2013,吴毅强,CSCD扩展,一种共面波导馈电的超宽频天线研究(英文)
,,2013,吴毅强,CSCD扩展,一种新型的超宽频天线的设计
,SCIE,2013,吴毅强,CSCD扩展,宽频带技术天线的设计与研究
,,2013,吴毅强,北大中文核心,一种新型的超宽带天线的研究
,,2013,刘晔,三大检索期刊源,Single-channel color image encryption algorithm based on fractional Hartley transform and vector operation
,,2013,邓娟,CSCD核心,测量分辨率对不同EIT算法影响的仿真研究
,,2013,邓娟,CSCD核心,三维电阻抗断层成像仿真研究及图像重建质量评价
,,2013,廖庆洪,CSCD核心,运动原子和不同初始场相互作用系统中熵和纠缠的研究
,,2013,廖庆洪,CSCD扩展版,三纠缠原子与双模腔场相互作用系统的纠缠演化特性
,,2013,廖庆洪,CSCD核心,克尔介质中k光子Jaynes-Cummings模型的量子特性研究
,,2013,廖庆洪,三大检索期刊源,The entanglement dynamics of two atoms in a double two-photon Jaynes–Cummings model
,EI收录,2013,廖庆洪,三大检索期刊源,Entropy squeezing of atom and the generation of Schr?dinger-cat states in the three-photon Jaynes-Cummings model
,,2013,廖庆洪,三大检索期刊源,Entanglement between charge and flux qubits
,,2013,龙承志,三大检索期刊源,Improved routing protocol for large-scale heterogeneous wireless sensor networks
,,2013,张烨,,Human Mouth-Type Recognition Via Learned Dictionary and Sparse Representation
,,2013,张烨,三大检索论文,Subset Pursuit for Analysis Dictionary Learning
,,2013,张烨,三大检索论文,K-plane clustering algorithm for analysis dictionary learning
,,2013,周辉林,CSCD核心,基于SVM的高速公路路基病害自动检测算法
,,2013,周辉林,三大检索期刊源,GPR evaluation of the Damaoshan highway tunnel: A case study
,,2013,周辉林,三大检索期刊源,Joint Wall Reflection Suppression and Parameters Estimation for MIMO TWR Imaging
,,2013,喻嵘,CSCD核心,用于水质硝酸盐浓度在线检测的电磁传感器设计
,,2013,"刘且根(Liu, Qiegen)",三大检索期刊源,Augmented lagrangian-based sparse representation method with dictionary updating for image deblurring
,,2013,"刘且根(Liu, Qiegen)",三大检索期刊源,Highly Undersampled magnetic resonance image reconstruction using two-level Bregman method with dictionary updating
,北大中文核心,2013,刘且根,三大检索期刊源,Adaptive dictionary learning in sparse gradient domain for image recovery
,北大中文核心,2013,徐晓玲,SCI,P2X7 inhibition in stellate ganglia prevents the increased sympathoexcitatory reflex viasensory-sympathetic coupling induced by myocardial ischemicinjury
,北大中文核心,2013,方安安,CSCD核心,新型Smith预估控制在ATP伺服系统中的应用
,中文核心,2013,方安安,CSCD核心,新型二自由度 Smith预估控制在 ATP 伺服系统中的应用
,中文核心,2013,方安安,CSCD核心,二自由度Smith预估控制在伺服系统中的应用
,,2013,方安安,CSCD核心,一种改进的高速可见光通信系统信道均衡算法
,,2013,方安安,CSCD核心,无线粮情远程监测系统
,,2013,周南润,三大检索期刊源,Continuous Variable Quantum Secret Sharing via Quantum Teleportation
,,2013,周南润,三大检索期刊源,Image encryption scheme based on fractional Mellin transform and phase retrieval technique in fractional Fourier domain
,,2013,周南润,三大检索期刊源,Secure communication via artificial noise from relay in amplify-and-forward two-way relay networks
,,2013,周南润,三大检索期刊源,Secure Quantum Dialogue Protocol Based on W States Without Information Leakage
,EI期刊,2013,周南润,三大检索期刊源,Three-Party Stop-Wait Quantum Communication Protocol for Data Link Layer Based on GHZ State
,,2013,周南润,三大检索期刊源,Color image encryption algorithm combining compressive sensing with arnold transform
,,2013,周南润,三大检索论文,Image encryption scheme based on fractional Mellin transform and phase retrieval technique in fractional Fourier domain
,,2013,周南润,三大检索期刊源,Relay selection for physical layer security in decode-and-forward two-way relay networks
,,2013,周南润,三大检索期刊源,Flexible multiple-image encryption algorithm based on log-polar transform and double random phase encoding technique
,,2013,周南润,三大检索期刊源,Novel Quantum Virtual Private Network Scheme for PON via Quantum Secure Direct Communication
,,2013,龚黎华,三大检索期刊源,Novel Quantum Virtual Private Network Scheme for PON via Quantum Secure Direct Communication
,,2013,龚黎华,三大检索期刊源,Flexible multiple-image encryption algorithm based on log-polar transform and double random phase encoding technique
,北大中文核心,2013,龚黎华,三大检索期刊源,Properties of fractional Mellin transform
,,2013,赖青梧,三大检索期刊源,Secure communication via artificial noise from relay in amplify-and-forward two-way relay networks
,,2013,张文全,CSCD核心,基于随机分数梅林变换的非线性图像加密算法
,,2013,王平,北大中文核心,基于DM642的多姿态人脸检测实时系统
,,2013,王平,EI期刊,A Hybrid Approach for Separation of the Strong Adhesion Macrophages
,EI期刊,2013,吴建华,三大检索期刊源,Single-Channel Color Image Encryption Using the Reality-Preserving Fractional Discrete Cosine Transform in YCbCr Space
,EI期刊,2013,吴建华,三大检索期刊源,Image Encryption Based on Reality-preserving Fractional Discrete Cosine Transform and Chaos-based Generating Sequence
,SCIE期刊,2013,吴建华,三大检索论文,A Cauchy potential function method for underdetermined blind source separation
,EI期刊,2013,吴建华,三大检索论文,"Four-image encryption method based on spectrum truncation, chaos and the MODFrFT"
,EI期刊,2013,肖霖,三大检索期刊源,Research on achievable rate of interference channel with cooperative transimission
, 北大中文核心,2013,杨鼎成,三大检索期刊源,A multi-cell coordinated scheduling algorithm based on delta-CQI for CoMP network systems
,SCIE期刊,2013,杨鼎成,三大检索期刊源,MIMO双向中继网络的预编码设计与功控策略
,EI期刊,2013,杨鼎成,CSCD核心,多小区MU-MIMO系统中基于泄露干扰的分布式块对角化预编码设计
,SCI期刊,2013,杨鼎成,三大检索期刊源,Joint power control and relay selection scheme for cognitive two-way relay networks
,EI期刊,2013,王玉皞,三大检索期刊源,A multi-bit identification protocol for RFID tag reading
,SCI期刊,2013,王玉皞,三大检索期刊源,A novel feature-level data fusion method for indoor autonomous localization
,ISSN期刊,2013,王玉皞,三大检索期刊源,A novel sonar ranging method using discrete tent-map chaotic phase modulated signal
,EI期刊,2013,王玉皞,三大检索期刊源,A segment collision inversion protocol for RFID tag reading
,EI期刊,2013,王玉皞,三大检索期刊源,"Cluster-based Routing Performance Optimization Constraint of Energy, Delay and Connectivity Metrics in Wireless Sensor Network"
,,2013,王玉皞,三大检索期刊源,The Inversion-based Coverage Prediction Tool for Cellular Networks-Real City Experiments
,,2013,王玉皞,三大检索期刊源,A Hybrid MAC Protocol based on Incompletely Cooperative Game in Vehicular Ad Hoc Networks
,,2013,蒋品,省级,高校辅导员介入大学生人文素质教育新途径研究
,EI,2013,舒芬,省级,大学生思想政治教育工作测评体系研究
,EI,2013,涂荣军,中文核心,数控系统族的可复用参考体系结构建模
,EI,2013,伍军云,外文期刊,An improved algorithm of concept extraction in ontology learning
,,2013,伍军云,外文期刊,Improvement of method of concept extraction based on bootstrapping in ontology learning
,中文核心,2013,伍军云,外文期刊,Research on ontology construction automatically in the law field
,EI期刊源,2013,伍军云,外文期刊,research of image retrieval algorithm based on importtant wavelet coefficient and color clustering table
,期刊源,2014,柴凌,文章,不均匀节点分布下WSN均衡算法仿真
,中文核心,2014,饶泓,期刊文章,Evaluation index system and method for lifting appliances safety information and their 
,SCI源期刊,2014,李姗,会议文章,Fuzzy comprehensive evaluation method of experimental teaching quality based on AHP
,SCI源期刊,2014,周兴斌,文章,牛顿插值与分块算法对自适应支持度的研究
,期刊源,2014,曾雪强,文章,Incremental partial least squares analysis of big streaming data
,EI期刊,2014,曾雪强,文章,Supervised Redundant Feature Detection for Tumor Classification
,EI期刊,2014,李致勋,文章,A Robust Denoising Algorithm Based on Tensor Voting for Brain CT Images
,CSCD,2014,陈炼,文章,An Attribute Reduction Algorithm Based on Rough Set Theory and an Improved Genetic Algorithm
,中文核心,2014,陈炼,文章,An Improved Attribute Reduction Algorithm and Its Application in Agriculture
,中文核心,2014,刘明萍,文章,强激光脉冲在部分离化等离子体中的传播特性
,中文核心,2014,刘明萍,文章,自注入电子束的加速及其对激光尾场的影响
,CSCDE,2014,涂志军,文章,自注入电子束的加速及其对激光尾场的影响
,CSCD,2014,曹晔,文章,自注入电子束的加速及其对激光尾场的影响
,CSCDE,2014,万晓凤,文章,基于滑模变结构控制的级联式双向DC/DC变换器
,CSCDE,2014,万晓凤,文章,基于改进蚁群算法的机器人路径规划研究
,中文核心,2014,万晓凤,文章,基于多传感器数据融合的四旋翼飞行器的姿态解算
,CSCDE,2014,万晓凤,文章,光伏水泵系统研究进展
,中文核心,2014,万晓凤,文章,基于Android智能手机平台的AMT监测系统的设计
,中文核心,2014,万晓凤,文章,光伏电池工程数学模型的比较研究
,中文核心,2014,黄玉水,文章,三相光伏并网与有源滤波的统一控制仿真研究
,中文核心,2014,黄玉水,文章,电磁导航式智能车的设计与实现
,期刊源,2014,黄玉水,文章,一种改进的低压微电网逆变器控制技术的研究
,期刊源,2014年3期,王俐,文章,基于缺陷特征的三角形网孔模型自动修复算法
,CSCD,2014,胡凌燕,文章,FORCE FEEDBACK AND CONTROL FOR WAVE-VARIABLE TELEOPERATION SYSTEMS WITH TIME DELAYS
,中文核心,2014,胡凌燕,文章,Professional Course Reforms According North American University Teaching
,CSCD,2014,龙伟,文章,HHT和神经网络结合的血细胞识别算法
,CSCD,2014,龙伟,文章,专家系统在汽车厂压力机故障诊断中的应用
,CSCD,2014,龙伟,文章,血细胞特性曲线拟合方法的研究
,CSCD,2014,龙伟,文章,基于概念格的关联规则在排产管理的应用
,中文核心,2014,龙伟,文章,一种高灵敏度液面探测系统的设计及其临床应用
,中文核心,2014,龙伟,文章,新型液面探测系统的设计与应用
,中文核心,2014,王时胜,文章,基于DSP和ARM的配电网故障选线系统设计
,CSCD,2014,王时胜,文章,一种谐振接地系统电弧高阻接地故障选线新方法及仿真
,CSCD,2014,王时胜,学报文章,基于概率神经网络的配电网接地故障选线方法
,中文核心,2014,武和雷,文章,基于MNN改进粒子滤波的指纹库定位算法研究
,中文核心,2014,郭杭,文章,基于MNN改进粒子滤波的指纹库定位算法研究
,中文核心,2014,余运俊,文章,电动汽车电池荷电状态估计研究综述
